ImageInput,Model,Fold,Accuracy,Precision,Recall,F1,AUC,Uncertainty,num_epochs_trained,Acc_class_0,Acc_class_1
224,D169,1,0.9146005509641874,0.8765976638253732,0.8597747503209852,0.8677875295195798,0.9368427704389238,0.032499258973685975,24,0.9538729329852045,0.7656765676567657
224,D169,2,0.9090909090909091,0.8593290614398794,0.8696585063206059,0.8643324924190301,0.938617882675996,0.0516742409131154,17,0.9373368146214099,0.801980198019802
224,D169,3,0.9132231404958677,0.8692080553960011,0.8674094563503347,0.8683040598905845,0.9450950316963811,0.041874580288787135,18,0.9460400348128808,0.7887788778877888
224,D169,4,0.9173553719008265,0.8832879575392569,0.8603003903523512,0.8710674232131916,0.934470209423031,0.0282638093858468,23,0.95822454308094,0.7623762376237624
224,D169,5,0.9194214876033058,0.8753542510121457,0.8834759455057777,0.8793210369849439,0.9524539921355059,0.05174867164458226,17,0.9451697127937336,0.8217821782178217
224,D201,1,0.9207988980716253,0.8852734822451317,0.8709812234487155,0.877847785963688,0.9510120724866221,0.041679862108466185,19,0.9564838990426457,0.7854785478547854
224,D201,2,0.9152892561983471,0.876610824742268,0.8626399193444149,0.8693502406394227,0.9480564244413998,0.043176416071959295,18,0.9530026109660574,0.7722772277227723
224,D201,3,0.9152892561983471,0.8811557231588287,0.8553498953028462,0.8673307705164633,0.9471142936747983,0.03851329564669236,20,0.95822454308094,0.7524752475247525
224,D201,4,0.9166666666666666,0.8773736419461502,0.8671552533843463,0.8721175087618416,0.9515089890190063,0.046549114445226754,18,0.9521322889469104,0.7821782178217822
224,D201,5,0.9159779614325069,0.8766438459557615,0.8655050883678446,0.8708994708994708,0.9443913059713281,0.045369983286159016,18,0.9521322889469104,0.7788778877887789
224,D264d,1,0.7851239669421488,0.7160220971326938,0.7961895406250807,0.7320950828746271,0.8741882021100282,0.15478271969520221,47,0.7771975630983464,0.8151815181518152
224,D264d,2,0.7706611570247934,0.7092542279127655,0.7955561874725332,0.7213136958690661,0.872955964003711,0.1816082684257512,47,0.752828546562228,0.8382838283828383
224,D264d,3,0.8230027548209367,0.7426140012845215,0.7994683280338477,0.7620247449267543,0.890842086819648,0.11758209668254671,46,0.8398607484769365,0.759075907590759
224,D264d,4,0.8140495867768595,0.7419055989737986,0.8217563270687382,0.7625910782109915,0.9037561719618437,0.12302047870700543,44,0.8085291557876414,0.834983498349835
224,D264d,5,0.762396694214876,0.6938576987215119,0.7684641832329446,0.7062071610758212,0.8443732101669696,0.18720761454368665,34,0.7580504786771105,0.7788778877887789
224,Eff_b0,1,0.90633608815427,0.8592765129210697,0.8557678222130307,0.8575036585260253,0.9375867090625511,0.05354593095934729,19,0.9425587467362925,0.768976897689769
224,Eff_b0,2,0.8966942148760331,0.8372253894043842,0.8654706201690665,0.8500210714197178,0.9366560676955425,0.0554597800690057,18,0.9190600522193212,0.8118811881188119
224,Eff_b0,3,0.9015151515151515,0.8516493055555556,0.8490766831252315,0.8503527559940411,0.9332609501158993,0.058745644647013616,17,0.939077458659704,0.759075907590759
224,Eff_b0,4,0.8911845730027548,0.8319822834808333,0.8461942800024127,0.8387483130904183,0.9289466805688401,0.06774366070914042,17,0.9234116623150566,0.768976897689769
224,Eff_b0,5,0.900137741046832,0.8427715231433377,0.8676464252169342,0.8542046522385548,0.9282429548437874,0.07161434129787787,17,0.9234116623150566,0.8118811881188119
224,Eff_b1,1,0.9104683195592287,0.8737128292268479,0.847443752208119,0.8595982826897387,0.9405222506584862,0.027307939893001894,20,0.9556135770234987,0.7392739273927392
224,Eff_b1,2,0.9173553719008265,0.8857758018063362,0.8566553783315669,0.8700601374570447,0.936222342860918,0.02271081617578341,21,0.9608355091383812,0.7524752475247525
224,Eff_b1,3,0.9056473829201102,0.8596366007542913,0.8516876491826728,0.8555673904851523,0.9235236839610853,0.03509236238315692,18,0.9442993907745866,0.759075907590759
224,Eff_b1,4,0.9207988980716253,0.8804117477684998,0.8794862514972124,0.8799478033927794,0.9436243885485154,0.03313940366111415,20,0.9503916449086162,0.8085808580858086
224,Eff_b1,5,0.9132231404958677,0.8692080553960011,0.8674094563503347,0.8683040598905845,0.9416338500690801,0.030198976321584803,19,0.9460400348128808,0.7887788778877888
224,Eff_b2,1,0.9111570247933884,0.8714909318927262,0.8539539332523332,0.8622815292346989,0.9274272074727056,0.03574907876205674,19,0.9521322889469104,0.7557755775577558
224,Eff_b2,2,0.9084022038567493,0.8627214357996115,0.8582883092486795,0.8604757015915723,0.930698814006727,0.04391762245223422,18,0.9442993907745866,0.7722772277227723
224,Eff_b2,3,0.8987603305785123,0.8479435404138509,0.8436910270661531,0.8457889333380536,0.9254395413431682,0.05192559553547065,17,0.938207136640557,0.7491749174917491
224,Eff_b2,4,0.9077134986225895,0.8643794981955151,0.8517781282044654,0.857845085569999,0.9279672092535626,0.04209419427024281,19,0.9477806788511749,0.7557755775577558
224,Eff_b2,5,0.8966942148760331,0.8422903447748643,0.847245560065145,0.8447284673031517,0.92825444424338,0.046581919158911245,17,0.9321148825065274,0.7623762376237624
224,Eff_b3,1,0.900137741046832,0.849548611111111,0.8469913570991564,0.8482597875464053,0.928665190278819,0.0588532225330292,17,0.938207136640557,0.7557755775577558
224,Eff_b3,2,0.8870523415977961,0.826277505554372,0.8387232979172592,0.8322338108107346,0.9237017696547722,0.06137518880747145,17,0.9216710182767625,0.7557755775577558
224,Eff_b3,3,0.8994490358126722,0.85030934635307,0.8416961800618704,0.845887662405639,0.9291822132604903,0.05971217485581306,17,0.9408181026979983,0.7425742574257426
224,Eff_b3,4,0.9056473829201102,0.856388803339835,0.8589776732242415,0.857673030898183,0.9175319620734919,0.053503425989446,17,0.939077458659704,0.7788778877887789
224,Eff_b3,5,0.8856749311294766,0.8276881307161483,0.8244879318219028,0.8260706420244133,0.9074184180820171,0.05658901538939383,17,0.9295039164490861,0.7194719471947195
224,Eff_b4,1,0.8657024793388429,0.7949128785796735,0.8082232505234859,0.8012180781044318,0.901122227105217,0.08778436910465308,22,0.906875543951262,0.7095709570957096
