Model,Scale,Cluster,Fold,class_Accuracy,class_Precision,class_Recall,class_F1,class_AUC,class_Uncertainty,class_Acc_class_0,class_Acc_class_1,stain_Accuracy,stain_Precision,stain_Recall,stain_F1,stain_AUC,stain_Uncertainty,stain_Acc_class_0,stain_Acc_class_1,stain_Acc_class_2,num_epochs_trained
efficientnet_b0,-1.4,3,5,0.8828320802005013,0.826814743085396,0.8174923095737576,0.8220032241384554,0.9103700811845608,0.06846953457772399,0.9308426073131956,0.7041420118343196,0.35025062656641603,0.3385743510412424,0.37868562192274663,0.30094273878457856,0.5390736360240725,1.0980341858270157,0.34440344403444034,0.3490304709141274,0.4426229508196721,10
efficientnet_b0,-1.5,3,1,0.8759398496240601,0.8142021241568753,0.8142021241568753,0.8142021241568753,0.9058851751159442,0.06955947078447702,0.9213036565977742,0.7071005917159763,0.3433583959899749,0.3327279035970488,0.3192481257267956,0.2882442426226736,0.4753938875165942,1.0981684349472662,0.3284132841328413,0.3670360110803324,0.26229508196721313,11
efficientnet_b0,-1.5,3,2,0.8809523809523809,0.8314669299941171,0.7968269348359847,0.8121259432734842,0.8947258257213009,0.07002265166351324,0.9427662957074722,0.650887573964497,0.36654135338345867,0.3767679180530039,0.42013767692283893,0.3219907074358796,0.5730391457763404,1.0981929062521807,0.35793357933579334,0.36149584487534625,0.5409836065573771,11
efficientnet_b0,-1.5,3,3,0.8853383458646616,0.8403268180886545,0.8006909624556684,0.8179552785352552,0.9142717378011497,0.06622449275422627,0.9475357710651828,0.6538461538461539,0.31265664160401,0.3092853512863382,0.2813073208158175,0.26239249250029933,0.4306153715277035,1.097985997718145,0.33579335793357934,0.2950138504155125,0.21311475409836064,10
efficientnet_b0,-1.5,3,4,0.8803258145363408,0.8257547512104795,0.806165981505348,0.8152964692951497,0.9072539298783643,0.056523143841417586,0.9348171701112877,0.6775147928994083,0.3283208020050125,0.3118267098223913,0.3167264543541398,0.2747031465065638,0.49156610358748515,1.0982184736652993,0.3628536285362854,0.2922437673130194,0.29508196721311475,12
efficientnet_b0,-1.5,3,5,0.8878446115288221,0.8382367362949887,0.8163446251681545,0.8265022485523331,0.9207109998965204,0.0624500969481366,0.9403815580286169,0.6923076923076923,0.35776942355889724,0.34388747322882635,0.39918251278239586,0.3089665370071497,0.5406694020867447,1.0981769068128415,0.3456334563345633,0.3601108033240997,0.4918032786885246,12
efficientnet_b1,0.0,3,1,0.8803258145363408,0.823701667582921,0.811575149810444,0.8173811305337078,0.9093235247081402,0.02947937893239776,0.9308426073131956,0.6923076923076923,0.2111528822055138,0.4083810559877392,0.26114228173751697,0.2113687868070121,0.4617828315468287,1.0880032291967754,0.22632226322263221,0.18005540166204986,0.3770491803278688,12
efficientnet_b1,0.0,3,2,0.8903508771929824,0.8531401830569127,0.8017069453721037,0.8233315010750022,0.9051255397409244,0.03735147903433516,0.9554848966613673,0.6479289940828402,0.4266917293233083,0.31630616560278463,0.31915146634323616,0.30506443749206524,0.5349810728917669,1.0903117258973416,0.6014760147601476,0.25761772853185594,0.09836065573770492,11
efficientnet_b1,0.0,3,3,0.893483709273183,0.8552043971143937,0.8112670623982841,0.8302701214858559,0.9226112642402237,0.027454624976889455,0.9538950715421304,0.6686390532544378,0.16040100250626566,0.41264419238850675,0.40658582281749434,0.16776883321279132,0.5066019404318501,1.0541651750639878,0.16113161131611317,0.09141274238227147,0.9672131147540983,14
efficientnet_b1,0.0,3,4,0.8953634085213033,0.8514342675013651,0.825441435169942,0.8373820246039217,0.9030112604773238,0.03018571778070555,0.9467408585055644,0.7041420118343196,0.2901002506265664,0.2949216700074627,0.3227567226401114,0.2450424960446184,0.47669978117563366,1.0880530904096501,0.38253382533825336,0.17590027700831026,0.4098360655737705,16
efficientnet_b1,0.0,3,5,0.8897243107769424,0.8409873074800582,0.8197006613296206,0.829606335895644,0.9217410936867951,0.04360987895916848,0.9411764705882353,0.6982248520710059,0.4573934837092732,0.3730521818730311,0.421363341738408,0.37672755129763985,0.5912074409481118,1.0912848149485148,0.4932349323493235,0.4265927977839335,0.3442622950819672,10
efficientnet_b1,-0.01,3,1,0.8853383458646616,0.8310845155029805,0.8201639683540136,0.8254216549879826,0.9131875523278238,0.03664079466265194,0.9332273449920508,0.7071005917159763,0.31140350877192985,0.31529016310236546,0.2926116464288933,0.2650137741046832,0.46378174235873454,1.0983762255113945,0.2829028290282903,0.3490304709141274,0.2459016393442623,12
efficientnet_b1,-0.01,3,2,0.8878446115288221,0.8349660366896169,0.8239174607952888,0.8292375750975349,0.9157910085511897,0.04154179406176446,0.9348171701112877,0.7130177514792899,0.39786967418546365,0.3798567739073823,0.39829985239591736,0.3358214493990796,0.5619279197521723,1.0983146903840264,0.35547355473554737,0.44598337950138506,0.39344262295081966,10
efficientnet_b1,-0.01,3,3,0.893483709273183,0.8504927560211373,0.8188398980254183,0.8330971151858741,0.9083522262255292,0.031079986476938395,0.9483306836248012,0.6893491124260355,0.36215538847117795,0.3263526226123337,0.32076750175793844,0.2951080283624726,0.4981564692802806,1.098331915416486,0.3837638376383764,0.3490304709141274,0.22950819672131148,12
efficientnet_b1,-0.01,3,4,0.8947368421052632,0.8501291989664083,0.8250439788901327,0.8365981844242714,0.9130346845278973,0.028875195337963188,0.9459459459459459,0.7041420118343196,0.35902255639097747,0.3520692009734763,0.34847590131593603,0.30363322265199016,0.5070407578224285,1.098368365297241,0.3837638376383764,0.3337950138504155,0.32786885245901637,14
efficientnet_b1,-0.01,3,5,0.8878446115288221,0.8329481500502878,0.8293266291003848,0.8311152045618593,0.9200618996999088,0.036433151394272376,0.9308426073131956,0.727810650887574,0.3383458646616541,0.33304856791216575,0.29162588456182914,0.2811052048909973,0.46710346681650067,1.098344536597495,0.3025830258302583,0.39196675900277006,0.18032786885245902,12
efficientnet_b1,-0.05,3,1,0.8878446115288221,0.8459049085120527,0.8022807875749052,0.8210662592987183,0.9164259978739617,0.023531328113166893,0.9507154213036566,0.6538461538461539,0.3408521303258145,0.3468968247466407,0.3576821886015509,0.29504073644040757,0.5015372647098393,1.098397709374406,0.32226322263222634,0.3573407202216066,0.39344262295081966,15
efficientnet_b1,-0.05,3,2,0.8796992481203008,0.8245416966211359,0.8057685252255389,0.8145421533619803,0.9160097270957,0.023890779311146568,0.9340222575516693,0.6775147928994083,0.3201754385964912,0.31748719411867204,0.2678698139326881,0.26683308040517945,0.4602006650922479,1.0984054999422115,0.3111931119311193,0.3448753462603878,0.14754098360655737,17
efficientnet_b1,-0.05,3,3,0.8947368421052632,0.8538512179065174,0.8185529769240176,0.8342761075949368,0.9214024327146499,0.039872432722929785,0.9507154213036566,0.6863905325443787,0.3308270676691729,0.3539676993093523,0.37530930211440977,0.29225774493893936,0.5498971976851966,1.0982760434779475,0.32226322263222634,0.32825484764542934,0.47540983606557374,11
efficientnet_b1,-0.05,3,4,0.8941102756892231,0.8442014162077105,0.8343830255594962,0.8391366036331496,0.9184438528329931,0.029190823648117196,0.9379968203497615,0.7307692307692307,0.34022556390977443,0.33820117112189174,0.30151791073335105,0.28592225792564113,0.4884811426340721,1.0983993360429083,0.33825338253382536,0.35318559556786705,0.21311475409836064,14
efficientnet_b1,-0.05,3,5,0.8953634085213033,0.8532695724375521,0.8221959341868844,0.8362357798757016,0.9212119359178182,0.03736073665398067,0.9491255961844197,0.6952662721893491,0.3558897243107769,0.33176153667982183,0.33662698576942623,0.29616381051619484,0.5053358901598536,1.0983384788573483,0.3726937269372694,0.34210526315789475,0.29508196721311475,12
efficientnet_b1,-0.1,3,1,0.8972431077694235,0.854172366621067,0.8287974713314079,0.8404887038427411,0.9167035117261362,0.036565574388077074,0.9475357710651828,0.7100591715976331,0.3533834586466165,0.3410814778566185,0.37067836529144094,0.30209894209908134,0.5065486117788345,1.0983811852748828,0.35178351783517836,0.35041551246537395,0.4098360655737705,12
efficientnet_b1,-0.1,3,2,0.8840852130325815,0.8308352849336456,0.8139598874892993,0.8219144289361611,0.9127407079895768,0.030132056911247963,0.9356120826709062,0.6923076923076923,0.33709273182957394,0.331430968945087,0.35248331389812243,0.2875517729136277,0.5327966467956923,1.0983852406006989,0.3800738007380074,0.2839335180055402,0.39344262295081966,14
efficientnet_b1,-0.1,3,3,0.8809523809523809,0.8288534960131837,0.8022361031410805,0.8143367946708464,0.9092576739635563,0.02985902885089274,0.93879173290938,0.665680473372781,0.3308270676691729,0.3276992329245327,0.34301873762118934,0.281954858320046,0.509429226908171,1.0983392710331308,0.3763837638376384,0.2756232686980609,0.3770491803278688,13
efficientnet_b1,-0.1,3,4,0.8859649122807017,0.8375617283950617,0.8086612543626118,0.82173638744805,0.9223313985757424,0.041168143985356905,0.9427662957074722,0.6745562130177515,0.3057644110275689,0.29924622772069875,0.28205845815780717,0.2567302532644484,0.47345179694346934,1.0983612814862052,0.3161131611316113,0.30055401662049863,0.22950819672131148,11
efficientnet_b1,-0.1,3,5,0.8966165413533834,0.8559770141756284,0.8229908467465028,0.837814367846178,0.9226771149848074,0.025542813838783728,0.9507154213036566,0.6952662721893491,0.3276942355889724,0.3252645692643203,0.29744213000006575,0.2757189206734774,0.45476016708565115,1.0983211227193945,0.33456334563345635,0.32825484764542934,0.22950819672131148,13
efficientnet_b1,-0.2,3,1,0.8897243107769424,0.8355997988175787,0.8326826652618508,0.8341269841269842,0.9135638422968739,0.03310570184113684,0.931637519872814,0.7337278106508875,0.32205513784461154,0.3326212435443824,0.2939071223508203,0.27477938333067753,0.4776313701294263,1.0983802564902492,0.3198031980319803,0.33240997229916897,0.22950819672131148,12
efficientnet_b1,-0.2,3,2,0.881578947368421,0.8282036194657554,0.8069608940649664,0.8168096367396143,0.9083098936040112,0.0369429045772107,0.9364069952305246,0.6775147928994083,0.35150375939849626,0.33172984630338376,0.34809356471930825,0.29531009871782393,0.5131796096511195,1.0982925229558111,0.3800738007380074,0.31994459833795014,0.3442622950819672,11
efficientnet_b1,-0.2,3,3,0.8834586466165414,0.8334567901234567,0.8049077619213365,0.8178185058535017,0.9058240279959736,0.044694862113456586,0.9411764705882353,0.6686390532544378,0.32644110275689225,0.3367689330140815,0.33034981387459755,0.2808628283848888,0.5200379672243735,1.0982545351891004,0.3628536285362854,0.2839335180055402,0.3442622950819672,10
efficientnet_b1,-0.2,3,4,0.8847117794486216,0.8283847414976362,0.8240938467182811,0.826207582231586,0.9151254456684321,0.02896198729178516,0.9292527821939587,0.7189349112426036,0.29135338345864664,0.3037863752353741,0.2758224896176576,0.24917559725725927,0.4515654823973107,1.0984123347633765,0.33087330873308735,0.25069252077562326,0.2459016393442623,15
efficientnet_b1,-0.2,3,5,0.8803258145363408,0.82807757924037,0.8007568132002522,0.81314075863984,0.8900410156066265,0.030558089209786508,0.93879173290938,0.6627218934911243,0.3233082706766917,0.3274871181459919,0.32938499813225736,0.27808358133596833,0.47940186317711286,1.0983736639962776,0.33087330873308735,0.31301939058171746,0.3442622950819672,18
efficientnet_b1,-0.3,3,1,0.8822055137844611,0.8392062457899445,0.7889671781074497,0.8099711202310381,0.9010357381398105,0.037708557163422966,0.9507154213036566,0.6272189349112426,0.3358395989974937,0.33555514640464584,0.36178207134235185,0.28769411888340685,0.5161311854989801,1.0983463034218826,0.25584255842558423,0.4196675900277008,0.4098360655737705,10
efficientnet_b1,-0.3,3,2,0.8865914786967418,0.8444325670135178,0.7993222076932485,0.8186234960164803,0.9224960254372019,0.04322389545939169,0.9507154213036566,0.6479289940828402,0.31954887218045114,0.3223204965346805,0.3089291523676782,0.27185435973604694,0.4670197967338849,1.098287439191937,0.27552275522755226,0.37257617728531855,0.2786885245901639,9
efficientnet_b1,-0.3,3,3,0.8803258145363408,0.8244919754441438,0.8094114824884056,0.8165555879848472,0.9164048315632025,0.043465722213853815,0.9324324324324325,0.6863905325443787,0.33959899749373434,0.3293282777521319,0.34602975701434047,0.28911173267975043,0.4955489434174402,1.0982428747674626,0.33948339483394835,0.3379501385041551,0.36065573770491804,10
efficientnet_b1,-0.3,3,4,0.881578947368421,0.8252622337230258,0.8145337296921007,0.8196977748236541,0.9053677764085004,0.03486538401405278,0.9308426073131956,0.6982248520710059,0.3226817042606516,0.3236376360394428,0.35429905432063724,0.2799644185404511,0.5091782494480047,1.0983563700920143,0.32226322263222634,0.314404432132964,0.4262295081967213,13
efficientnet_b1,-0.3,3,5,0.8916040100250626,0.8465026488282302,0.8176475291859907,0.8307505300769232,0.919278746201823,0.03670749822354974,0.9459459459459459,0.6893491124260355,0.3151629072681704,0.3119257416230575,0.31905214447448954,0.2691328711410554,0.5160984351427514,1.098324324024568,0.3148831488314883,0.314404432132964,0.32786885245901637,11
efficientnet_b1,-0.4,3,1,0.8959899749373433,0.8546188767437772,0.8225933904666936,0.837024241887383,0.92526881214664,0.031598612916931675,0.9499205087440381,0.6952662721893491,0.3226817042606516,0.32931874798610605,0.3299051695389575,0.2781676530131067,0.5004659566988644,1.098389936609895,0.3075030750307503,0.3379501385041551,0.3442622950819672,13
efficientnet_b1,-0.4,3,2,0.8828320802005013,0.827601246105919,0.8153286422517192,0.8212056094754101,0.9135497314230346,0.03577218516003986,0.9324324324324325,0.6982248520710059,0.3283208020050125,0.3251803304684941,0.2933660979132838,0.2755863682468577,0.479737542791791,1.0983210693977026,0.3234932349323493,0.34349030470914127,0.21311475409836064,15
efficientnet_b1,-0.4,3,3,0.8922305764411027,0.8478240740740741,0.8180449854658,0.8315310914344209,0.9081875993640698,0.03130534604332853,0.9467408585055644,0.6893491124260355,0.33709273182957394,0.3372012629974414,0.3378366477457064,0.2874550610275028,0.5185440722440027,1.0983207685093892,0.3714637146371464,0.29778393351800553,0.3442622950819672,12
efficientnet_b1,-0.4,3,4,0.8790726817042607,0.8285934352411424,0.7934708986745186,0.8089306859819356,0.9051020216178587,0.03402160314182011,0.9419713831478538,0.6449704142011834,0.2894736842105263,0.3130230468472311,0.315855114184401,0.255350486231128,0.48814428894262624,1.0983743030546995,0.2976629766297663,0.27285318559556787,0.3770491803278688,13
efficientnet_b1,-0.4,3,5,0.8947368421052632,0.8566166657769712,0.814225642279941,0.8326743350107836,0.9207650915795712,0.03182430370096612,0.9538950715421304,0.6745562130177515,0.33270676691729323,0.3194385444568881,0.29875845895282893,0.275081562919872,0.4894168480117373,1.0983482428513165,0.39114391143911437,0.2756232686980609,0.22950819672131148,13
efficientnet_b1,-0.5,3,1,0.8959899749373433,0.8539814814814815,0.8236752241277128,0.8374079138262434,0.9171433006274635,0.025595500928572355,0.9491255961844197,0.6982248520710059,0.3076441102756892,0.33126897135180616,0.35508467363861684,0.2730098075321764,0.5226749854062951,1.0984112797812453,0.2779827798277983,0.32825484764542934,0.45901639344262296,14
efficientnet_b1,-0.5,3,2,0.8959899749373433,0.8539814814814815,0.8236752241277128,0.8374079138262434,0.9183897611499421,0.025737663889476972,0.9491255961844197,0.6982248520710059,0.3157894736842105,0.33089130912158304,0.3096115771111846,0.2731218390716677,0.49708958094923034,1.0983419075280696,0.3124231242312423,0.32132963988919666,0.29508196721311475,15
efficientnet_b1,-0.5,3,3,0.8941102756892231,0.8420194822872158,0.839792193864592,0.8408977358995852,0.924871355866831,0.023174788812080196,0.9340222575516693,0.7455621301775148,0.32205513784461154,0.31013352598390076,0.30917390550773044,0.2709876338649142,0.4991317395758858,1.0983739663885455,0.31365313653136534,0.33518005540166207,0.2786885245901639,14
efficientnet_b1,-0.5,3,4,0.8916040100250626,0.8477033615601746,0.8154838618639524,0.8299508220447807,0.8995094119528508,0.03566156702574748,0.9475357710651828,0.6834319526627219,0.31892230576441105,0.33398420665194406,0.31625098663229495,0.2757787266837689,0.49663745086102445,1.0983183254873399,0.3284132841328413,0.30886426592797783,0.3114754098360656,11
efficientnet_b1,-0.5,3,5,0.8853383458646616,0.8379277999973944,0.805018297099745,0.8196940822188763,0.9167740660953331,0.03694586351774225,0.9443561208267091,0.665680473372781,0.3302005012531328,0.3289446620925676,0.31409054747193405,0.2801043414152474,0.49132819992184534,1.0983345919200664,0.33948339483394835,0.32409972299168976,0.2786885245901639,15
efficientnet_b1,-0.6,3,1,0.8822055137844611,0.8319252127692578,0.8019491820396798,0.8154250450290843,0.9145139744687255,0.033091256722607355,0.9411764705882353,0.6627218934911243,0.3026315789473684,0.3309188812211265,0.28775008811801933,0.2616903406569208,0.4832613725460175,1.098376175187716,0.24477244772447723,0.37257617728531855,0.2459016393442623,12
